has_kiosk,eightd_has_key_dispenser,capacity,external_id,short_name,rental_methods,name,electric_bike_surcharge_waiver,rental_uris,lat,eightd_station_services,station_type,region_id,station_id,lng
True,False,12,1877540418168925068,32282,"['KEY', 'CREDITCARD']",School St & George Mason Blvd,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.837382,[],classic,,1877540418168925068,-77.30938
True,False,15,305ce636-23c1-42f3-a28b-8be4feca2e05,32081,"['KEY', 'CREDITCARD']",Congressional Ln & E Jefferson St,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",39.06219,[],classic,43,305ce636-23c1-42f3-a28b-8be4feca2e05,-77.129235
True,False,19,082516c1-1f3f-11e7-bf6b-3863bb334450,31116,"['KEY', 'CREDITCARD']",California St & Florida Ave NW,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.917761,[],classic,42,082516c1-1f3f-11e7-bf6b-3863bb334450,-77.04062
True,False,15,0825f6b3-1f3f-11e7-bf6b-3863bb334450,31080,"['KEY', 'CREDITCARD']",Langston Blvd & N Scott St,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.897612,[],classic,41,0825f6b3-1f3f-11e7-bf6b-3863bb334450,-77.080851
True,False,15,0825fa22-1f3f-11e7-bf6b-3863bb334450,31088,"['KEY', 'CREDITCARD']",Mount Vernon Ave & Kennedy St,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.833077,[],classic,40,0825fa22-1f3f-11e7-bf6b-3863bb334450,-77.059821
True,False,15,1869388517211023780,31979,"['KEY', 'CREDITCARD']",Potomac Yard Metro South,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.833437,[],classic,,1869388517211023780,-77.047846
True,False,11,3c6a1bf0-3aac-4406-990d-966cc8edca52,32228,"['KEY', 'CREDITCARD']",Reston Station Blvd & Sunset Hills Rd,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.946735,[],classic,104,3c6a1bf0-3aac-4406-990d-966cc8edca52,-77.331008
True,False,19,7fcbf92d-a257-4973-828b-181d5602eee5,31298,"['KEY', 'CREDITCARD']",15th & M St NW,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.905424,[],classic,42,7fcbf92d-a257-4973-828b-181d5602eee5,-77.034674
True,False,16,a44778cc-274f-49d5-80dc-6e031113a7e3,31966,"['KEY', 'CREDITCARD']",Duke St & Jordan St,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.812187,[],classic,40,a44778cc-274f-49d5-80dc-6e031113a7e3,-77.10994
True,False,11,0825ba12-1f3f-11e7-bf6b-3863bb334450,31710,"['KEY', 'CREDITCARD']",Nannie Helen Burroughs Ave & 49th St NE,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.898536,[],classic,42,0825ba12-1f3f-11e7-bf6b-3863bb334450,-76.931862
True,False,12,39d08937-66b3-4fd8-89d0-49e5144f1922,32265,"['KEY', 'CREDITCARD']",Pimmit Dr & Los Pueblos Ln,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.900371,[],classic,104,39d08937-66b3-4fd8-89d0-49e5144f1922,-77.205428
True,False,11,2069026080266492516,32322,"['KEY', 'CREDITCARD']",Monroe St & E Park Dr ,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.950009,[],classic,104,2069026080266492516,-77.389696
True,False,15,1929517249726509974,32295,"['KEY', 'CREDITCARD']",GMU/Horizon Hall & Harris Theater,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.831211,[],classic,,1929517249726509974,-77.308069
True,False,19,e710493d-96af-49da-a8ed-8e3e7301c82c,31334,"['KEY', 'CREDITCARD']",Loughboro Rd & Dalecarlia Pkwy NW / Sibley Hospital,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.935839,[],classic,42,e710493d-96af-49da-a8ed-8e3e7301c82c,-77.106913
True,False,12,1957669092295526720,32296,"['KEY', 'CREDITCARD']",Metro Park Dr & Walker Ln ,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.76843,[],classic,,1957669092295526720,-77.156504
True,False,15,08253ab7-1f3f-11e7-bf6b-3863bb334450,31044,"['KEY', 'CREDITCARD']",King St & Patrick St,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.805317,[],classic,40,08253ab7-1f3f-11e7-bf6b-3863bb334450,-77.049883
True,False,15,08256b2e-1f3f-11e7-bf6b-3863bb334450,31118,"['KEY', 'CREDITCARD']",3rd & Elm St NW,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.917622,[],classic,42,08256b2e-1f3f-11e7-bf6b-3863bb334450,-77.01597
True,False,15,d39e9b29-0ba7-453f-9f1e-b0a856d448b7,31924,"['KEY', 'CREDITCARD']",Wilson Blvd & N Troy St,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.892556,[],classic,41,d39e9b29-0ba7-453f-9f1e-b0a856d448b7,-77.082089
True,False,21,0824ff6e-1f3f-11e7-bf6b-3863bb334450,31022,"['KEY', 'CREDITCARD']",Clarendon Metro / Wilson Blvd & N Highland St,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.88701007722296,[],classic,41,0824ff6e-1f3f-11e7-bf6b-3863bb334450,-77.09525674581528
True,False,15,08262094-1f3f-11e7-bf6b-3863bb334450,31913,"['KEY', 'CREDITCARD']",Commonwealth Ave & E Monroe Ave,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.82005823354218,[],classic,40,08262094-1f3f-11e7-bf6b-3863bb334450,-77.06282079219818
True,False,19,c77801a4-2795-4f72-825e-c02f8facb72f,32089,"['KEY', 'CREDITCARD']",New Hampshire & Lockwood,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",39.0391022,[],classic,44,c77801a4-2795-4f72-825e-c02f8facb72f,-76.9918237
True,False,11,08263d19-1f3f-11e7-bf6b-3863bb334450,32218,"['KEY', 'CREDITCARD']",Temporary Rd & Old Reston Ave,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.960084,[],classic,104,08263d19-1f3f-11e7-bf6b-3863bb334450,-77.353414
True,False,19,a6076d62-317a-40be-80a3-5654a042c20a,31813,"['KEY', 'CREDITCARD']",Alabama Ave & Stanton Rd SE / Shops at Park Village,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.84627,[],classic,42,a6076d62-317a-40be-80a3-5654a042c20a,-76.98185
True,False,31,08249aa2-1f3f-11e7-bf6b-3863bb334450,31216,"['KEY', 'CREDITCARD']",14th St & New York Ave NW,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.899632,[],classic,42,08249aa2-1f3f-11e7-bf6b-3863bb334450,-77.031686
True,False,11,0824980b-1f3f-11e7-bf6b-3863bb334450,31804,"['KEY', 'CREDITCARD']",Anacostia Library,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.865784,[],classic,42,0824980b-1f3f-11e7-bf6b-3863bb334450,-76.9784
True,False,15,0825f946-1f3f-11e7-bf6b-3863bb334450,31086,"['KEY', 'CREDITCARD']",Mount Vernon Ave & E Del Ray Ave,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.82595,[],classic,40,0825f946-1f3f-11e7-bf6b-3863bb334450,-77.058541
True,False,19,e9611824-0245-4482-bc8b-970c0eface40,31665,"['KEY', 'CREDITCARD']",Stadium Armory Metro,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.88548252734069,[],classic,42,e9611824-0245-4482-bc8b-970c0eface40,-76.97718724608421
True,False,23,08265638-1f3f-11e7-bf6b-3863bb334450,31296,"['KEY', 'CREDITCARD']",Columbia & Ontario Rd NW,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.924088,[],classic,42,08265638-1f3f-11e7-bf6b-3863bb334450,-77.040787
True,False,12,0825467b-1f3f-11e7-bf6b-3863bb334450,31054,"['KEY', 'CREDITCARD']",Wakefield High School,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.847129045742605,[],classic,41,0825467b-1f3f-11e7-bf6b-3863bb334450,-77.1125502884388
True,False,12,72c402d9-63d9-4025-95a9-1577a34e5f52,31926,"['KEY', 'CREDITCARD']",Wilson Blvd & N Vermont St,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.87947660895433,[],classic,41,72c402d9-63d9-4025-95a9-1577a34e5f52,-77.11456328630447
True,False,15,ce3db0b4-8c4f-4c6c-a059-73fff08c1edf,31921,"['KEY', 'CREDITCARD']",Westover Library / Washington Blvd & N McKinley Rd,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.886048,[],classic,41,ce3db0b4-8c4f-4c6c-a059-73fff08c1edf,-77.142317
True,False,11,08247f59-1f3f-11e7-bf6b-3863bb334450,31305,"['KEY', 'CREDITCARD']",Connecticut Ave & Macomb St NW / Cleveland Park,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.93362634918731,[],classic,42,08247f59-1f3f-11e7-bf6b-3863bb334450,-77.0575301349163
True,False,19,0825bd74-1f3f-11e7-bf6b-3863bb334450,32040,"['KEY', 'CREDITCARD']",Friendship Blvd & Willard Ave,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.96115,[],classic,44,0825bd74-1f3f-11e7-bf6b-3863bb334450,-77.088659
False,False,24,08258e2d-1f3f-11e7-bf6b-3863bb334450,31634,"['KEY', 'CREDITCARD']",3rd & Tingey St SE,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.874967,[],classic,42,08258e2d-1f3f-11e7-bf6b-3863bb334450,-77.002489
True,False,19,082483c2-1f3f-11e7-bf6b-3863bb334450,31111,"['KEY', 'CREDITCARD']",10th & U St NW,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.9172,[],classic,42,082483c2-1f3f-11e7-bf6b-3863bb334450,-77.0259
True,False,19,e9030e46-31bf-4def-befb-2e685ad48180,31649,"['KEY', 'CREDITCARD']",14th & Newton St NW,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.931991,[],classic,42,e9030e46-31bf-4def-befb-2e685ad48180,-77.032956
True,False,19,fd44b399-4a55-4bbe-a326-20d138a2f0eb,32260,"['KEY', 'CREDITCARD']",Vienna Metro South,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.877415,[],classic,104,fd44b399-4a55-4bbe-a326-20d138a2f0eb,-77.270731
True,False,15,0824741d-1f3f-11e7-bf6b-3863bb334450,31100,"['KEY', 'CREDITCARD']",19th St & Pennsylvania Ave NW,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.9003,[],classic,42,0824741d-1f3f-11e7-bf6b-3863bb334450,-77.0429
True,False,15,13a88d55-7065-4bf0-9472-b78e8fafdfb3,32262,"['KEY', 'CREDITCARD']",District Ave & Strawberry Ln/Mosaic Market Garage,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.872642,[],classic,104,13a88d55-7065-4bf0-9472-b78e8fafdfb3,-77.230632
True,False,11,0826366d-1f3f-11e7-bf6b-3863bb334450,32205,"['KEY', 'CREDITCARD']",Westpark & Jones Branch Dr,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.924437,[],classic,104,0826366d-1f3f-11e7-bf6b-3863bb334450,-77.217664
True,False,12,33efb11b-052f-437e-ab74-2e6b4661822d,32609,"['KEY', 'CREDITCARD']",W Columbia St & N Washington St,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.885621,[],classic,152,33efb11b-052f-437e-ab74-2e6b4661822d,-77.166917
True,False,21,0825bc56-1f3f-11e7-bf6b-3863bb334450,31071,"['KEY', 'CREDITCARD']",Eads St & 12th St S,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.862841,[],classic,41,0825bc56-1f3f-11e7-bf6b-3863bb334450,-77.054277
True,False,15,0824c0d5-1f3f-11e7-bf6b-3863bb334450,31617,"['KEY', 'CREDITCARD']",Bladensburg Rd & Benning Rd NE,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.900413,[],classic,42,0824c0d5-1f3f-11e7-bf6b-3863bb334450,-76.982872
True,False,19,0826547e-1f3f-11e7-bf6b-3863bb334450,31521,"['KEY', 'CREDITCARD']",18th & Monroe St NE,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.93293,[],classic,42,0826547e-1f3f-11e7-bf6b-3863bb334450,-76.979517
True,False,23,08254ffb-1f3f-11e7-bf6b-3863bb334450,31310,"['KEY', 'CREDITCARD']",Connecticut & Nebraska Ave NW,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.955016,[],classic,42,08254ffb-1f3f-11e7-bf6b-3863bb334450,-77.069956
True,False,15,082543d4-1f3f-11e7-bf6b-3863bb334450,31259,"['KEY', 'CREDITCARD']",20th St & Virginia Ave NW,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.894722,[],classic,42,082543d4-1f3f-11e7-bf6b-3863bb334450,-77.045128
False,False,48,08250371-1f3f-11e7-bf6b-3863bb334450,31243,"['KEY', 'CREDITCARD']",4th & C St SW,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.88637194054526,[],classic,42,08250371-1f3f-11e7-bf6b-3863bb334450,-77.01770067214966
True,False,16,f69c2ab2-8d2b-493a-9da4-3a76d0e34753,32078,"['KEY', 'CREDITCARD']",Woodglen Dr & Executive Blvd,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",39.04317,[],classic,43,f69c2ab2-8d2b-493a-9da4-3a76d0e34753,-77.1135
True,False,23,0824c376-1f3f-11e7-bf6b-3863bb334450,31229,"['KEY', 'CREDITCARD']",New Hampshire Ave & T St NW,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.915544,[],classic,42,0824c376-1f3f-11e7-bf6b-3863bb334450,-77.038252
True,False,19,2015611830034989628,31680,"['KEY', 'CREDITCARD']",Half & I St SW ,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.879262,[],classic,42,2015611830034989628,-77.011016
True,False,11,082634c6-1f3f-11e7-bf6b-3863bb334450,32201,"['KEY', 'CREDITCARD']",Westpark Dr & Leesburg Pike,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.92403,[],classic,104,082634c6-1f3f-11e7-bf6b-3863bb334450,-77.235955
True,False,12,08252645-1f3f-11e7-bf6b-3863bb334450,31032,"['KEY', 'CREDITCARD']",Washington Blvd & 7th St N,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.88081,[],classic,41,08252645-1f3f-11e7-bf6b-3863bb334450,-77.090792
True,False,19,99ddcd49-1312-4d80-8030-9bc2732deb5c,31654,"['KEY', 'CREDITCARD']",King Greenleaf Rec Center,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.876211,[],classic,42,99ddcd49-1312-4d80-8030-9bc2732deb5c,-77.012443
True,False,19,4ae62d55-b4b3-47d7-ada9-79185e2be3b9,31421,"['KEY', 'CREDITCARD']",Grant Circle,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.942024743273045,[],classic,42,4ae62d55-b4b3-47d7-ada9-79185e2be3b9,-77.01822102069855
True,False,15,ed8f70f3-15e3-448c-86c5-d27d87402ad3,31529,"['KEY', 'CREDITCARD']",Edgewood Rec Center,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.924144,[],classic,42,ed8f70f3-15e3-448c-86c5-d27d87402ad3,-77.002098
True,False,17,08247310-1f3f-11e7-bf6b-3863bb334450,31011,"['KEY', 'CREDITCARD']",Crystal Dr & 23rd St S,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.853328,[],classic,41,08247310-1f3f-11e7-bf6b-3863bb334450,-77.049806
True,False,19,1b1fd2f7-bcbd-43a2-bed1-ddf8e3cc4614,31331,"['KEY', 'CREDITCARD']",Arizona Ave & MacArthur Blvd NW,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.927294,[],classic,42,1b1fd2f7-bcbd-43a2-bed1-ddf8e3cc4614,-77.103662
True,False,15,08264392-1f3f-11e7-bf6b-3863bb334450,31919,"['KEY', 'CREDITCARD']",Carlin Springs Rd & N Thomas St,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.876695,[],classic,41,08264392-1f3f-11e7-bf6b-3863bb334450,-77.112982
True,False,11,d61b3881-e324-4c6d-aa92-849716c70b04,31815,"['KEY', 'CREDITCARD']",19th & Savannah St SE,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.84623,[],classic,42,d61b3881-e324-4c6d-aa92-849716c70b04,-76.97703
True,False,12,1929488700232798842,32294,"['KEY', 'CREDITCARD']",GMU/Rappahannock River Ln,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.83480010457699,[],classic,,1929488700232798842,-77.30705653659993
True,False,11,0826373c-1f3f-11e7-bf6b-3863bb334450,32207,"['KEY', 'CREDITCARD']",Westpark & Park Run Dr,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.928854,[],classic,104,0826373c-1f3f-11e7-bf6b-3863bb334450,-77.22518
True,False,19,3d461075-4edb-497f-89d7-b7beb7595b20,31129,"['KEY', 'CREDITCARD']",15th St & Pennsylvania Ave NW,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.89646474748647,[],classic,42,3d461075-4edb-497f-89d7-b7beb7595b20,-77.0333808660507
True,False,15,0825b1a2-1f3f-11e7-bf6b-3863bb334450,32026,"['KEY', 'CREDITCARD']",Carroll & Ethan Allen Ave,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.977933,[],classic,44,0825b1a2-1f3f-11e7-bf6b-3863bb334450,-77.006472
True,False,19,08247baa-1f3f-11e7-bf6b-3863bb334450,31400,"['KEY', 'CREDITCARD']",Georgia & New Hampshire Ave NW,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.9366839345886,[],classic,42,08247baa-1f3f-11e7-bf6b-3863bb334450,-77.02418088912964
False,False,24,2056454215099460074,32226,"['KEY', 'CREDITCARD']",20th & I St NW,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.90155,[],classic,42,2056454215099460074,-77.045021
True,False,23,60e5f9b2-611b-4713-b34a-8ce2c2ee8ac8,31669,"['KEY', 'CREDITCARD']",3rd & M St SE,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.876823,[],classic,42,60e5f9b2-611b-4713-b34a-8ce2c2ee8ac8,-77.002161
True,False,15,5945c731-a300-46e6-8e51-3236ad1f65f2,32405,"['KEY', 'CREDITCARD']",Largo Rd & Campus Way / Prince Georges's Comm Col,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.88994,[],classic,133,5945c731-a300-46e6-8e51-3236ad1f65f2,-76.825535
True,False,12,33ae16de-ca5b-4253-9096-35ccae7bb8dd,32603,"['KEY', 'CREDITCARD']",Pennsylvania Ave & Park Ave,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.887403,[],classic,152,33ae16de-ca5b-4253-9096-35ccae7bb8dd,-77.176992
True,False,19,44b6aaca-6a97-425c-9d95-93a1d836c22d,32085,"['KEY', 'CREDITCARD']",The Shoppes @ Burnt Mills,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",39.0313141,[],classic,44,44b6aaca-6a97-425c-9d95-93a1d836c22d,-77.0041217
True,False,15,08261620-1f3f-11e7-bf6b-3863bb334450,31099,"['KEY', 'CREDITCARD']",Madison St & N Henry St,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.813485,[],classic,40,08261620-1f3f-11e7-bf6b-3863bb334450,-77.049468
True,False,15,0824cb9b-1f3f-11e7-bf6b-3863bb334450,31621,"['KEY', 'CREDITCARD']",4th & D St NW / Judiciary Square,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.895344,[],classic,42,0824cb9b-1f3f-11e7-bf6b-3863bb334450,-77.016106
True,False,15,3ced143d-294e-4050-80a7-b40d76c42c0d,32079,"['KEY', 'CREDITCARD']",Executive Blvd & E Jefferson St,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",39.04873,[],classic,43,3ced143d-294e-4050-80a7-b40d76c42c0d,-77.1257
True,False,11,082482b3-1f3f-11e7-bf6b-3863bb334450,31206,"['KEY', 'CREDITCARD']",19th & E Street NW,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.895734,[],classic,42,082482b3-1f3f-11e7-bf6b-3863bb334450,-77.043368
True,False,19,08258b3f-1f3f-11e7-bf6b-3863bb334450,32014,"['KEY', 'CREDITCARD']",Friendship Hts Metro / Wisconsin Ave & Wisconsin Cir,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.961763,[],classic,44,08258b3f-1f3f-11e7-bf6b-3863bb334450,-77.085998
True,False,15,0826154d-1f3f-11e7-bf6b-3863bb334450,31097,"['KEY', 'CREDITCARD']",Saint Asaph St & Madison St,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.812718,[],classic,40,0826154d-1f3f-11e7-bf6b-3863bb334450,-77.044097
True,False,19,0248fa3b-6df4-4fdc-ae31-ee2e4d177da8,31935,"['KEY', 'CREDITCARD']",National Airport,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.852903,[],classic,41,0248fa3b-6df4-4fdc-ae31-ee2e4d177da8,-77.045916
True,False,12,1901331776956725958,31380,"['KEY', 'CREDITCARD']",Sunrise Valley Dr & Roland Clarke Pl,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.949366,[],classic,,1901331776956725958,-77.350396
True,False,12,1872703318198888690,32276,"['KEY', 'CREDITCARD']",Fairfax Blvd & Pickett Rd North,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.865091,[],classic,,1872703318198888690,-77.271911
True,False,15,183f8ffb-756c-4271-8d9a-a5cde3f13116,31538,"['KEY', 'CREDITCARD']",South Dakota Ave & Bladensburg Rd NE,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.9252,[],classic,42,183f8ffb-756c-4271-8d9a-a5cde3f13116,-76.964896
True,False,19,08259009-1f3f-11e7-bf6b-3863bb334450,31120,"['KEY', 'CREDITCARD']",10th St & Florida Ave NW,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.920387,[],classic,42,08259009-1f3f-11e7-bf6b-3863bb334450,-77.025672
True,False,12,08246d68-1f3f-11e7-bf6b-3863bb334450,31004,"['KEY', 'CREDITCARD']",Aurora Hills Cmty Ctr / 18th St & S Hayes St,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.857866,[],classic,41,08246d68-1f3f-11e7-bf6b-3863bb334450,-77.05949
True,False,15,08261fb3-1f3f-11e7-bf6b-3863bb334450,31905,"['KEY', 'CREDITCARD']",Kennebec St & 11th St N,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.880992,[],classic,41,08261fb3-1f3f-11e7-bf6b-3863bb334450,-77.135271
