id,station_name,short_name,total_docks,docks_in_service,status,lat,lng,location,:@computed_region_awaf_s7ux,:@computed_region_6mkv_f3dw,:@computed_region_vrxf_vc4k,:@computed_region_bdys_3d7i,:@computed_region_43wa_7qmu,:@computed_region_rpca_8um6,:@computed_region_8hcu_yrd4
a3ad3d08-a135-11e9-9cda-0a87ae2ba916,Prairie Ave & 43rd St,KA1503000027,15,15,In Service,41.816658893,-87.6194124619,"{'type': 'Point', 'coordinates': [-87.6194124619, 41.81665889302]}",12,4301,4,163,9,36,8
a3a6e866-a135-11e9-9cda-0a87ae2ba916,Rush St & Superior St,15530,23,23,In Service,41.8957647456,-87.6259080327,"{'type': 'Point', 'coordinates': [-87.6259080327, 41.89576474564]}",22,21182,37,626,36,6,2
1992234898774407528,Pulaski Rd & 60th Pl,24283,16,16,In Service,41.78315,-87.72257,"{'type': 'Point', 'coordinates': [-87.72257, 41.78315]}",23,21867,63,339,6,58,23
1991481183241069158,Michigan Ave & 113th St,24415,16,16,In Service,41.68905,-87.62079,"{'type': 'Point', 'coordinates': [-87.62079, 41.68905]}",30,21861,45,253,43,19,11
a3a50991-a135-11e9-9cda-0a87ae2ba916,Financial Pl & Ida B Wells Dr,SL-010,31,31,In Service,41.875023628,-87.6330940425,"{'type': 'Point', 'coordinates': [-87.63309404254, 41.875023628033]}",48,14913,38,92,26,35,34
1929968520492991056,Central Park Ave & Ardmore Ave,24157,15,15,In Service,41.9866081,-87.7187674,"{'type': 'Point', 'coordinates': [-87.7187674, 41.9866081]}",28,22532,13,747,38,50,39
1958859639339458778,Wood St & 33rd St,24237,15,15,In Service,41.83427,-87.6706,"{'type': 'Point', 'coordinates': [-87.6706, 41.83427]}",26,14920,56,192,1,43,7
a3b029be-a135-11e9-9cda-0a87ae2ba916,Humboldt Blvd & Armitage Ave,15651,19,19,In Service,41.917513394,-87.7018089555,"{'type': 'Point', 'coordinates': [-87.7018089555, 41.91751339399]}",15,22535,23,322,41,1,1
1929883678185797908,Lockwood Ave & Grand Ave,23187,15,15,In Service,41.9175941,-87.7584143,"{'type': 'Point', 'coordinates': [-87.7584143, 41.9175941]}",4,22615,19,307,44,2,36
a3a9ecff-a135-11e9-9cda-0a87ae2ba916,Larrabee St & Armitage Ave,TA1309000006,15,15,In Service,41.918084,-87.643749,"{'type': 'Point', 'coordinates': [-87.643749, 41.918084]}",51,21190,68,273,34,16,43
792ceba0-564f-4a2c-bcb5-90da781ffeef,State St & 95th St,20104,15,15,In Service,41.7218499,-87.6228544,"{'type': 'Point', 'coordinates': [-87.6228544, 41.7218499]}",31,21546,45,554,43,61,4
2021144707271657584,Western Ave & 101st St,24454,16,16,In Service,41.71011,-87.68198,"{'type': 'Point', 'coordinates': [-87.68198, 41.71011]}",33,22212,71,661,42,33,19
a3ac4024-a135-11e9-9cda-0a87ae2ba916,Sheridan Rd & Greenleaf Ave,KA1504000159,15,15,In Service,42.0105865628,-87.6624120948,"{'type': 'Point', 'coordinates': [-87.6624120948, 42.01058656284]}",3,21853,10,267,5,9,49
1936560522747919086,Rockwell St & 57th St,21386,15,15,In Service,41.79031,-87.68888,"{'type': 'Point', 'coordinates': [-87.68888, 41.79031]}",19,21867,61,112,3,58,15
a3a405a1-a135-11e9-9cda-0a87ae2ba916,Racine Ave & Congress Pkwy,TA1306000025,19,19,In Service,41.87464,-87.65703,"{'type': 'Point', 'coordinates': [-87.65703, 41.87464]}",48,14917,29,88,23,44,34
a3b1ff34-a135-11e9-9cda-0a87ae2ba916,Ashland Ave & McDowell Ave,16937,11,11,In Service,41.809719,-87.663477,"{'type': 'Point', 'coordinates': [-87.663477, 41.809719]}",12,14924,59,123,3,37,15
1958860132283810038,Kilbourn Ave & 49th St,24258,11,11,In Service,41.80385,-87.73566,"{'type': 'Point', 'coordinates': [-87.73566, 41.80385]}",35,22248,54,697,8,56,14
a3a42574-a135-11e9-9cda-0a87ae2ba916,Clark St & Lake St,KA1503000012,35,35,In Service,41.8860208277,-87.6308760584,"{'type': 'Point', 'coordinates': [-87.6308760584, 41.88602082773]}",22,14309,38,92,36,42,42
a3b372b1-a135-11e9-9cda-0a87ae2ba916,Dearborn St & Van Buren St,624,15,15,In Service,41.876268,-87.629155,"{'type': 'Point', 'coordinates': [-87.629155, 41.876268]}",48,14913,38,92,10,35,34
a3b11993-a135-11e9-9cda-0a87ae2ba916,Central Ave & Lake St,16905,11,11,In Service,41.887664,-87.765469,"{'type': 'Point', 'coordinates': [-87.765469, 41.887664]}",52,22216,26,672,7,32,29
a3a7faf7-a135-11e9-9cda-0a87ae2ba916,Elizabeth St & Fulton St,13197,15,15,In Service,41.886827,-87.658937,"{'type': 'Point', 'coordinates': [-87.658937, 41.886827]}",41,14917,29,63,46,44,27
a3affb22-a135-11e9-9cda-0a87ae2ba916,California Ave & Fletcher St,15642,19,19,In Service,41.9384287915,-87.698007756,"{'type': 'Point', 'coordinates': [-87.698007756, 41.93842879148]}",2,21538,22,466,20,39,35
1955505344233296752,Hamilton Park,24347,15,15,In Service,41.76252,-87.63734,"{'type': 'Point', 'coordinates': [-87.63734, 41.76252]}",17,21559,66,511,32,11,4
a3a3e158-a135-11e9-9cda-0a87ae2ba916,Michigan Ave & Pearson St,13034,23,23,In Service,41.89766,-87.62351,"{'type': 'Point', 'coordinates': [-87.62351, 41.89766]}",22,21182,37,233,11,6,2
a3a61a0b-a135-11e9-9cda-0a87ae2ba916,Sedgwick St & Webster Ave,13191,15,15,In Service,41.922167,-87.638888,"{'type': 'Point', 'coordinates': [-87.638888, 41.922167]}",51,21190,68,207,34,16,43
1867616662773391950,Karlov Ave & Armitage Ave,23190,15,15,In Service,41.91748,-87.728952,"{'type': 'Point', 'coordinates': [-87.728952, 41.91748]}",27,22615,21,76,49,2,26
a3b1eaa7-a135-11e9-9cda-0a87ae2ba916,Morgan St & Pershing Rd,16933,7,7,In Service,41.823613,-87.650931,"{'type': 'Point', 'coordinates': [-87.650931, 41.823613]}",26,14924,58,172,48,37,7
1850868044363584392,University Ave & 59th St,22003,15,15,In Service,41.787878,-87.598906,"{'type': 'Point', 'coordinates': [-87.598906, 41.787878]}",32,22260,8,154,33,60,3
a3b2be3a-a135-11e9-9cda-0a87ae2ba916,Milwaukee Ave & Cuyler Ave,16991,11,11,In Service,41.954468,-87.749594,"{'type': 'Point', 'coordinates': [-87.749594, 41.954468]}",20,22618,15,259,50,21,45
a3b2dcf0-a135-11e9-9cda-0a87ae2ba916,Wabash Ave & 87th St,595,11,11,In Service,41.7365530183,-87.6226441562,"{'type': 'Point', 'coordinates': [-87.622644156218, 41.73655301832]}",31,21546,40,406,32,61,4
a3b01578-a135-11e9-9cda-0a87ae2ba916,St. Louis Ave & Fullerton Ave,KA1504000090,19,19,In Service,41.9248155968,-87.7144950628,"{'type': 'Point', 'coordinates': [-87.714495062828, 41.924815596812]}",10,22535,23,70,12,1,35
a3a3f0c6-a135-11e9-9cda-0a87ae2ba916,Larrabee St & Menomonee St,TA1306000007,15,15,In Service,41.91468,-87.64332,"{'type': 'Point', 'coordinates': [-87.64332, 41.91468]}",51,21190,68,208,34,16,43
1929967657204564894,Kedvale Ave & Peterson Ave,24159,15,15,In Service,41.9900762,-87.7317073,"{'type': 'Point', 'coordinates': [-87.7317073, 41.9900762]}",28,22532,13,748,38,18,39
1943240055911940522,Damen Ave & 77th St,24132,15,15,In Service,41.7542030568,-87.6732245,"{'type': 'Point', 'coordinates': [-87.6732245, 41.754203056763]}",6,21554,70,573,31,59,17
a3aae870-a135-11e9-9cda-0a87ae2ba916,Cottage Grove Ave & 47th St,TA1309000053,15,15,In Service,41.809855,-87.606755,"{'type': 'Point', 'coordinates': [-87.606755, 41.809855]}",1,4301,4,165,10,36,9
3d1da4c7-23c9-4731-81f5-91db08f6c97f,Constance Ave & 95th St,20228,15,15,In Service,41.722290741,-87.5789684057,"{'type': 'Point', 'coordinates': [-87.578968405724, 41.722290740953]}",43,21202,48,252,37,25,5
a3a739e4-a135-11e9-9cda-0a87ae2ba916,Theater on the Lake,TA1308000001,31,31,In Service,41.926277,-87.630834,"{'type': 'Point', 'coordinates': [-87.630834, 41.926277]}",51,4449,68,101,34,16,43
2030108974061988752,Cumberland Ave & Catherine Ave,24467,16,16,In Service,41.97732,-87.83674,"{'type': 'Point', 'coordinates': [-87.83674, 41.97732]}",34,4448,75,8,29,31,41
a3a38363-a135-11e9-9cda-0a87ae2ba916,Dusable Harbor,KA1503000064,39,39,In Service,41.886976,-87.612813,"{'type': 'Point', 'coordinates': [-87.612813, 41.886976]}",22,21182,38,159,36,42,42
1961472602929588766,Long Ave & Diversey Ave,24326,15,15,In Service,41.93104,-87.76124,"{'type': 'Point', 'coordinates': [-87.76124, 41.93104]}",7,22615,19,79,17,2,31
a3a6054c-a135-11e9-9cda-0a87ae2ba916,Clybourn Ave & Division St,TA1307000115,15,15,In Service,41.904613,-87.640552,"{'type': 'Point', 'coordinates': [-87.640552, 41.904613]}",41,14926,37,309,46,54,27
a3aa35a4-a135-11e9-9cda-0a87ae2ba916,Sheffield Ave & Wrightwood Ave,TA1309000023,31,31,In Service,41.928712,-87.653833,"{'type': 'Point', 'coordinates': [-87.653833, 41.928712]}",16,21190,68,795,34,16,43
1965903932548317228,Burley Ave & 91st St,24395,15,15,In Service,41.73054,-87.54558,"{'type': 'Point', 'coordinates': [-87.54558, 41.73054]}",47,21202,42,175,47,25,6
a3aab5c1-a135-11e9-9cda-0a87ae2ba916,Clark St & Leland Ave,TA1309000014,19,19,In Service,41.9670878392,-87.6672908664,"{'type': 'Point', 'coordinates': [-87.667290866375, 41.967087839184]}",13,22616,31,559,18,15,47
a3a95b7a-a135-11e9-9cda-0a87ae2ba916,California Ave & Francis Pl,13259,15,15,In Service,41.9184911537,-87.6974228024,"{'type': 'Point', 'coordinates': [-87.697422802448, 41.918491153687]}",15,22535,23,322,41,1,1
a3ac88db-a135-11e9-9cda-0a87ae2ba916,Wood St & 35th St,KA1503000066,11,11,In Service,41.8301046542,-87.6702983089,"{'type': 'Point', 'coordinates': [-87.6702983089, 41.83010465416]}",26,14924,56,721,1,37,12
a3b02ef1-a135-11e9-9cda-0a87ae2ba916,Central Park Ave & North Ave,15652,15,15,In Service,41.9096568756,-87.7166319516,"{'type': 'Point', 'coordinates': [-87.7166319516, 41.90965687563]}",10,22535,24,422,49,5,26
10327d47-3c3a-433e-9e38-80638da64232,Indiana Ave & 103rd St,20112,15,15,In Service,41.7071702712,-87.6184719801,"{'type': 'Point', 'coordinates': [-87.618471980095, 41.707170271178]}",30,21861,45,236,43,19,11
a3acc649-a135-11e9-9cda-0a87ae2ba916,Halsted St & 51st St,KA1503000010,11,11,In Service,41.8018316405,-87.645213904,"{'type': 'Point', 'coordinates': [-87.645213904, 41.80183164049]}",12,14924,59,84,4,37,20
34dc92b5-7cb7-4536-856b-46644d31b48c,State St & 123rd St,20210,15,15,In Service,41.6706438369,-87.6225864887,"{'type': 'Point', 'coordinates': [-87.622586488724, 41.67064383688]}",30,21861,50,206,43,19,11
a3a3bc53-a135-11e9-9cda-0a87ae2ba916,Wacker Dr & Washington St,KA1503000072,15,15,In Service,41.8831433644,-87.6372420788,"{'type': 'Point', 'coordinates': [-87.637242078781, 41.88314336439]}",22,14914,38,92,36,46,42
ee925757-31ce-41ad-9bb7-73b1bb363616,Bradley Park,20227,11,11,In Service,41.7178783019,-87.5645917654,"{'type': 'Point', 'coordinates': [-87.564591765404, 41.717878301935]}",43,21202,48,527,47,25,5
a3a9b6e9-a135-11e9-9cda-0a87ae2ba916,Wallace St & 35th St,TA1308000045,15,15,In Service,41.8307070514,-87.641255334,"{'type': 'Point', 'coordinates': [-87.64125533402, 41.830707051441]}",26,14924,58,172,48,37,7
a3acf4eb-a135-11e9-9cda-0a87ae2ba916,Jeffery Blvd & 76th St,KA1503000028,11,11,In Service,41.757120068,-87.5758393587,"{'type': 'Point', 'coordinates': [-87.5758393587, 41.75712006802]}",9,22538,39,420,35,24,10
6fd280b0-74de-4a89-947d-3be40afa079c,Altgeld Gardens,20212,15,15,In Service,41.6566655297,-87.5988006592,"{'type': 'Point', 'coordinates': [-87.59880065918, 41.656665529674]}",30,4460,51,10,43,47,6
a3ae687f-a135-11e9-9cda-0a87ae2ba916,California Ave & 26th St,15692,11,11,In Service,41.8436799146,-87.6949685812,"{'type': 'Point', 'coordinates': [-87.6949685812, 41.843679914577]}",29,14920,32,124,14,43,24
8fd03909-317e-4b6c-b8e9-f4c28b4c90b1,Torrence Ave & 126th Pl,20217,15,15,In Service,41.6663120083,-87.5572156906,"{'type': 'Point', 'coordinates': [-87.557215690613, 41.666312008257]}",47,22250,52,586,47,26,6
1861589903150238332,California Ave & 71st St,23140,15,15,In Service,41.764748,-87.693121,"{'type': 'Point', 'coordinates': [-87.693121, 41.764748]}",6,21867,64,383,31,58,17
a3afebff-a135-11e9-9cda-0a87ae2ba916,Keystone Ave & Montrose Ave,KA1504000164,11,11,In Service,41.9611080162,-87.7289701012,"{'type': 'Point', 'coordinates': [-87.7289701012, 41.96110801623]}",28,21869,14,257,38,48,39
a3b377cb-a135-11e9-9cda-0a87ae2ba916,Dodge Ave & Main St,E011,15,15,In Service,42.0346318516,-87.699187696,"{'type': 'Point', 'coordinates': [-87.69918769598, 42.034631851616]}",,26609,,,,,
a3ac7444-a135-11e9-9cda-0a87ae2ba916,Halsted St & North Branch St,KA1504000117,15,15,In Service,41.8993902855,-87.6485449076,"{'type': 'Point', 'coordinates': [-87.64854490757, 41.899390285497]}",16,22620,37,108,46,49,27
a065d29d-a081-47f4-8d0f-9a572f6085fe,Michigan Ave & 114th St,20243,15,15,In Service,41.6870147947,-87.6210522652,"{'type': 'Point', 'coordinates': [-87.621052265167, 41.687014794671]}",30,21861,45,253,43,19,11
1991508150894459550,State St & 111th St,24417,16,16,In Service,41.69251,-87.62287,"{'type': 'Point', 'coordinates': [-87.62287, 41.69251]}",30,21861,45,253,43,19,11
a3a8711c-a135-11e9-9cda-0a87ae2ba916,Morgan St & Polk St,TA1307000130,19,19,In Service,41.871737,-87.65103,"{'type': 'Point', 'coordinates': [-87.65103, 41.871737]}",8,14917,29,97,48,44,34
a3a9d529-a135-11e9-9cda-0a87ae2ba916,Michigan Ave & Jackson Blvd,TA1309000002,23,23,In Service,41.8777679,-87.624164,"{'type': 'Point', 'coordinates': [-87.624164, 41.8777679]}",48,14912,38,367,36,29,42
1448642179437434486,Martin Luther King Dr & 111th St,,6,6,In Service,41.6926389565,-87.6136738648,"{'type': 'Point', 'coordinates': [-87.613673864847, 41.692638956472]}",30,21861,45,253,43,19,11
4fcebf8a-b065-4cd1-a167-211a45ada30e,Dauphin Ave & 103rd St,20113,15,15,In Service,41.7072503678,-87.6076626778,"{'type': 'Point', 'coordinates': [-87.607662677765, 41.707250367782]}",30,21861,45,236,43,19,11
2021144286196005052,Lynch Ave & Elston Ave,24477,16,16,In Service,41.98096,-87.76149,"{'type': 'Point', 'coordinates': [-87.76149, 41.98096]}",20,21869,11,701,50,48,45
a3a55b3e-a135-11e9-9cda-0a87ae2ba916,State St & Pearson St,TA1307000061,27,27,In Service,41.897448,-87.628722,"{'type': 'Point', 'coordinates': [-87.628722, 41.897448]}",22,14926,37,230,11,54,42
a3b11ea4-a135-11e9-9cda-0a87ae2ba916,Austin Blvd & Lake St,16906,11,11,In Service,41.8879437943,-87.7742734551,"{'type': 'Point', 'coordinates': [-87.774273455143, 41.887943794272]}",52,22216,26,672,7,32,29
a3b2c354-a135-11e9-9cda-0a87ae2ba916,Kilbourn Ave & Irving Park Rd,590,11,11,In Service,41.953733,-87.740569,"{'type': 'Point', 'coordinates': [-87.740569, 41.953733]}",25,22618,16,363,50,21,45
a3acea44-a135-11e9-9cda-0a87ae2ba916,Calumet Ave & 71st St,15599,11,11,In Service,41.7655080058,-87.616917925,"{'type': 'Point', 'coordinates': [-87.616917925, 41.76550800581]}",31,21546,67,474,32,61,4
a3adbedf-a135-11e9-9cda-0a87ae2ba916,Kedzie Ave & Roosevelt Rd,15682,11,11,In Service,41.8664927817,-87.7064961757,"{'type': 'Point', 'coordinates': [-87.7064961757, 41.86649278172]}",36,21572,30,98,14,30,24
a3a94bc8-a135-11e9-9cda-0a87ae2ba916,Broadway & Sheridan Rd,13323,15,15,In Service,41.952833,-87.649993,"{'type': 'Point', 'coordinates': [-87.649993, 41.952833]}",37,21186,57,83,39,53,46
a3a555e8-a135-11e9-9cda-0a87ae2ba916,Clinton St & Polk St,15542,15,15,In Service,41.8714665178,-87.6409491327,"{'type': 'Point', 'coordinates': [-87.6409491327, 41.87146651779]}",48,14917,29,97,26,44,28
a3af6c2f-a135-11e9-9cda-0a87ae2ba916,St. Louis Ave & Balmoral Ave,KA1504000161,15,15,In Service,41.9803942348,-87.7161149615,"{'type': 'Point', 'coordinates': [-87.7161149615, 41.98039423475]}",28,21849,13,167,38,20,39
a21de1a5-f5bc-4b50-8a13-aa28b7dcfa95,Halsted St & 96th St,20105,15,15,In Service,41.7197121836,-87.643019557,"{'type': 'Point', 'coordinates': [-87.643019556999, 41.719712183619]}",18,21861,72,593,13,19,21
a3acc133-a135-11e9-9cda-0a87ae2ba916,Paulina St & Flournoy St,KA1504000104,31,31,In Service,41.8730610879,-87.6691348851,"{'type': 'Point', 'coordinates': [-87.669134885073, 41.873061087898]}",48,21184,29,5,46,28,27
9e5ce0b6-198f-48fa-9363-64ab5ec2b222,Chicago State University,20106,23,23,In Service,41.7189634217,-87.6082956791,"{'type': 'Point', 'coordinates': [-87.608295679092, 41.718963421655]}",31,21861,45,567,43,19,10
a3ae87fa-a135-11e9-9cda-0a87ae2ba916,Sheridan Rd & Loyola Ave,RP-009,23,23,In Service,42.0010437798,-87.6611982433,"{'type': 'Point', 'coordinates': [-87.6611982433, 42.00104377979]}",3,21853,10,48,5,9,49
a3ae6e48-a135-11e9-9cda-0a87ae2ba916,Western Ave & 28th St,KA1504000168,11,11,In Service,41.8415177081,-87.6851314409,"{'type': 'Point', 'coordinates': [-87.6851314409, 41.84151770807]}",8,14920,33,204,26,43,12
a3afc347-a135-11e9-9cda-0a87ae2ba916,California Ave & Byron St,15628,19,19,In Service,41.9521621933,-87.698051113,"{'type': 'Point', 'coordinates': [-87.698051113, 41.95216219326]}",2,21538,16,372,20,39,35
a3ada52f-a135-11e9-9cda-0a87ae2ba916,MLK Jr Dr & 63rd St,KA1503000053,11,11,In Service,41.7800806366,-87.6159428567,"{'type': 'Point', 'coordinates': [-87.6159428567, 41.78008063659]}",53,22260,67,122,4,60,20
a3a974e1-a135-11e9-9cda-0a87ae2ba916,Stetson Ave & South Water St,TA1308000029,19,19,In Service,41.886835,-87.62232,"{'type': 'Point', 'coordinates': [-87.62232, 41.886835]}",22,14309,38,580,36,42,42
a4f9ba74-f1cc-4b6a-90ad-78cacd45d3e1,Olive Harvey College,20111,15,15,In Service,41.7095811353,-87.5902336836,"{'type': 'Point', 'coordinates': [-87.590233683586, 41.709581135263]}",9,21861,47,643,35,19,10
a3af4b26-a135-11e9-9cda-0a87ae2ba916,Damen Ave & Foster Ave,KA1504000149,15,15,In Service,41.9758109756,-87.6795098986,"{'type': 'Point', 'coordinates': [-87.679509898579, 41.975810975575]}",13,21849,6,106,24,20,40
2a80f8d9-85dc-4c36-ba07-86d775ffd1ee,Baltimore Ave & 87th St,20229,15,15,In Service,41.7373356004,-87.5485146046,"{'type': 'Point', 'coordinates': [-87.548514604568, 41.737335600417]}",47,21202,42,509,47,25,6
732c9f35-0c82-4128-acc3-2cf447298b1d,Major Taylor Trail & 124th St,20208,15,15,In Service,41.6686963533,-87.6371133327,"{'type': 'Point', 'coordinates': [-87.637113332748, 41.668696353322]}",45,21861,50,7,22,19,11
a3af624c-a135-11e9-9cda-0a87ae2ba916,Budlong Woods Library,15585,11,11,In Service,41.9836647089,-87.6964225611,"{'type': 'Point', 'coordinates': [-87.6964225611, 41.98366470886]}",46,4450,20,15,24,50,40
a3a39301-a135-11e9-9cda-0a87ae2ba916,Leavitt St & Archer Ave,KA1503000068,15,15,In Service,41.8287920199,-87.6806044594,"{'type': 'Point', 'coordinates': [-87.6806044594, 41.82879201994]}",26,14924,56,719,1,37,12
a3af5804-a135-11e9-9cda-0a87ae2ba916,Ridge Blvd & Touhy Ave,RP-006,11,11,In Service,42.0121322774,-87.6829126443,"{'type': 'Point', 'coordinates': [-87.6829126443, 42.01213227742]}",3,22528,10,44,5,12,49
a3ae7dc3-a135-11e9-9cda-0a87ae2ba916,Clark St & Columbia Ave,RP-008,15,15,In Service,42.0044506293,-87.6724024047,"{'type': 'Point', 'coordinates': [-87.6724024047, 42.00445062934]}",3,21853,10,242,5,9,49
a3b01a86-a135-11e9-9cda-0a87ae2ba916,Campbell Ave & Fullerton Ave,15648,15,15,In Service,41.9246324716,-87.6893070063,"{'type': 'Point', 'coordinates': [-87.6893070063, 41.92463247165]}",24,22535,23,323,41,1,1
a3afd294-a135-11e9-9cda-0a87ae2ba916,Troy St & Elston Ave,15631,15,15,In Service,41.9452435685,-87.7066499009,"{'type': 'Point', 'coordinates': [-87.7066499009, 41.94524356848]}",2,21538,22,425,20,39,33
a3a6d371-a135-11e9-9cda-0a87ae2ba916,DuSable Lake Shore Dr & Wellington Ave,TA1307000041,15,15,In Service,41.9366884495,-87.6368290186,"{'type': 'Point', 'coordinates': [-87.636829018593, 41.9366884495]}",38,4449,57,683,25,22,44
a3ada002-a135-11e9-9cda-0a87ae2ba916,Cottage Grove Ave & 67th St,KA1503000031,11,11,In Service,41.773720952,-87.60563486,"{'type': 'Point', 'coordinates': [-87.60563486, 41.77372095205]}",32,22260,9,347,33,60,20
a3b22d3d-a135-11e9-9cda-0a87ae2ba916,Damen Ave & 59th St,561,11,11,In Service,41.7858610651,-87.6741439104,"{'type': 'Point', 'coordinates': [-87.674143910408, 41.785861065132]}",44,22257,65,274,2,23,16
a77136ee-060b-433b-88d0-ec74af1ef7ad,Halsted St & 111th St,20127,15,15,In Service,41.6922625559,-87.6426118612,"{'type': 'Point', 'coordinates': [-87.642611861229, 41.692262555892]}",45,21861,74,663,22,13,21
a3ac9834-a135-11e9-9cda-0a87ae2ba916,Kedzie Ave & Chicago Ave,KA1504000114,11,11,In Service,41.8954653031,-87.7061278837,"{'type': 'Point', 'coordinates': [-87.7061278837, 41.89546530305]}",41,21560,24,177,46,28,27
1988470939730348720,Ewing Ave & 97th St,24400,15,15,In Service,41.71982,-87.53542,"{'type': 'Point', 'coordinates': [-87.53542, 41.71982]}",47,21202,49,528,47,25,6
cefa52d6-b185-4969-89a6-20eb65f5c294,Vincennes Ave & 104th St,20124,15,15,In Service,41.704925565,-87.6568681096,"{'type': 'Point', 'coordinates': [-87.656868109589, 41.704925564998]}",18,22212,71,630,22,13,19
a3a7af11-a135-11e9-9cda-0a87ae2ba916,Halsted St & 18th St,13099,15,15,In Service,41.8575056803,-87.6459914446,"{'type': 'Point', 'coordinates': [-87.645991444588, 41.857505680317]}",8,21194,33,249,48,40,25
e63300bd-4ca3-4255-adfd-522289d68b8a,Loomis Blvd & 84th St,20121,15,15,In Service,41.7414865286,-87.6584100723,"{'type': 'Point', 'coordinates': [-87.658410072327, 41.741486528618]}",18,21554,70,531,13,59,18
a3afb401-a135-11e9-9cda-0a87ae2ba916,Monticello Ave & Irving Park Rd,KA1504000139,15,15,In Service,41.9540048388,-87.7191281797,"{'type': 'Point', 'coordinates': [-87.7191281797, 41.95400483876]}",2,21538,16,364,50,39,45
a3ad37c2-a135-11e9-9cda-0a87ae2ba916,Shields Ave & 43rd St,KA1503000001,11,11,In Service,41.8162076786,-87.6348193497,"{'type': 'Point', 'coordinates': [-87.6348193497, 41.81620767856]}",12,14924,3,189,9,37,8
a3b0e141-a135-11e9-9cda-0a87ae2ba916,Wolcott Ave & Fargo Ave,519,11,11,In Service,42.016977,-87.677725,"{'type': 'Point', 'coordinates': [-87.677725, 42.016977]}",3,21853,10,52,5,9,49
a3ad4d1b-a135-11e9-9cda-0a87ae2ba916,Woodlawn Ave & Lake Park Ave,KA1503000065,15,15,In Service,41.8140927105,-87.5970051479,"{'type': 'Point', 'coordinates': [-87.5970051479, 41.81409271048]}",1,4301,5,395,10,36,9
48b2ed2f-18aa-4a9b-b27d-db9f6d0c8c16,Homewood Ave & 115th St,20206,15,15,In Service,41.684595072,-87.6707080007,"{'type': 'Point', 'coordinates': [-87.67070800066, 41.684595072026]}",33,22212,74,378,22,13,19
a3adc925-a135-11e9-9cda-0a87ae2ba916,Washtenaw Ave & Ogden Ave,KA1504000109,15,15,In Service,41.8619304928,-87.6934504509,"{'type': 'Point', 'coordinates': [-87.693450450897, 41.861930492783]}",11,14920,30,16,23,43,28
a3af7c0e-a135-11e9-9cda-0a87ae2ba916,Lincoln Ave & Winona St,KA1504000078,15,15,In Service,41.9749112968,-87.6925025594,"{'type': 'Point', 'coordinates': [-87.6925025594, 41.97491129677]}",46,21849,6,28,24,20,40
a3aa2078-a135-11e9-9cda-0a87ae2ba916,Lincoln Ave & Belle Plaine Ave,TA1309000026,15,15,In Service,41.9560035508,-87.6801614463,"{'type': 'Point', 'coordinates': [-87.680161446333, 41.956003550785]}",13,21538,46,623,18,39,47
a3b0060d-a135-11e9-9cda-0a87ae2ba916,Central Park Ave & Elbridge Ave,15644,15,15,In Service,41.9353372826,-87.7168892935,"{'type': 'Point', 'coordinates': [-87.7168892935, 41.93533728263]}",15,21538,22,55,12,39,35
a3af76f8-a135-11e9-9cda-0a87ae2ba916,Francisco Ave & Foster Ave,KA1504000160,15,15,In Service,41.9756327252,-87.7014194389,"{'type': 'Point', 'coordinates': [-87.7014194389, 41.97563272521]}",46,21849,6,620,24,20,40
a3ade7de-a135-11e9-9cda-0a87ae2ba916,Millard Ave & 26th St,KA1504000110,7,7,In Service,41.8445311246,-87.715921998,"{'type': 'Point', 'coordinates': [-87.715921998024, 41.844531124622]}",14,21569,32,754,28,57,22
a3aae35a-a135-11e9-9cda-0a87ae2ba916,Calumet Ave & 35th St,13345,15,15,In Service,41.831379,-87.618034,"{'type': 'Point', 'coordinates': [-87.618034, 41.831379]}",48,21194,1,190,10,40,9
a3a60f7e-a135-11e9-9cda-0a87ae2ba916,Clark St & Lincoln Ave,13179,23,23,In Service,41.915689,-87.6346,"{'type': 'Point', 'coordinates': [-87.6346, 41.915689]}",51,21190,68,271,34,16,43
a5a5cb39-a6ee-45bc-96a0-6455ae111bad,East End Ave & 87th St,20231,15,15,In Service,41.7368152144,-87.5828012824,"{'type': 'Point', 'coordinates': [-87.582801282406, 41.736815214407]}",9,21202,44,473,35,25,10
080ab938-2c1b-4fcf-a83d-74c5ae6ff305,Cottage Grove Ave & 111th Pl,20131,15,15,In Service,41.6917097585,-87.610001564,"{'type': 'Point', 'coordinates': [-87.610001564026, 41.69170975847]}",30,21861,47,601,43,19,11
a3b1cf80-a135-11e9-9cda-0a87ae2ba916,Laramie Ave & Gladys Ave,543,11,11,In Service,41.875806,-87.755285,"{'type': 'Point', 'coordinates': [-87.755285, 41.875806]}",52,22216,26,68,7,32,29
a3a5e353-a135-11e9-9cda-0a87ae2ba916,Wentworth Ave & 24th St,TA1308000026,15,15,In Service,41.8500836935,-87.6321405172,"{'type': 'Point', 'coordinates': [-87.632140517235, 41.850083693476]}",8,21194,35,3,26,40,7
a3acdae2-a135-11e9-9cda-0a87ae2ba916,Wentworth Ave & 63rd St,KA1503000025,11,11,In Service,41.7800796326,-87.6297463052,"{'type': 'Point', 'coordinates': [-87.6297463052, 41.78007963264]}",53,21559,66,166,4,11,20
391d5cd8-c87c-42f8-94df-823f94284005,Calumet Park,20224,15,15,In Service,41.7137098304,-87.5308442116,"{'type': 'Point', 'coordinates': [-87.530844211578, 41.713709830356]}",47,21202,49,705,47,25,6
